,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
38653,138654,Medical,Senior,3.496,0.49,Ideation,Advanced,3,True,9.79,2,Allowed_With_Citation,4,3.749,91.15,Low
38654,138655,Arts,Junior,3.586,9.97,Debugging/Troubleshooting,Advanced,4,False,3.78,2,Actively_Encouraged,1,3.825,100.0,Medium
38655,138656,Business,Freshman,3.331,20.68,Ideation,Beginner,3,False,1.01,6,Actively_Encouraged,6,3.333,63.84,Medium
38656,138657,Humanities,Senior,2.924,4.3,Copywriting/Drafting,Advanced,5,True,11.7,4,Actively_Encouraged,3,3.186,87.0,Medium
38657,138658,Humanities,Freshman,3.106,2.06,Summarizing_Reading,Advanced,3,True,11.97,5,Allowed_With_Citation,6,3.278,85.56,Medium
38658,138659,Business,Sophomore,2.122,0.9,Copywriting/Drafting,Intermediate,3,True,13.52,1,Strict_Ban,2,2.257,66.98,Low
38659,138660,STEM,Senior,3.617,4.48,Ideation,Beginner,3,False,8.73,3,Allowed_With_Citation,2,3.721,70.06,Medium
38660,138661,Medical,Freshman,2.53,5.53,Summarizing_Reading,Beginner,2,False,23.19,3,Allowed_With_Citation,2,2.774,90.69,Low
38661,138662,Arts,Graduate,2.43,9.42,Copywriting/Drafting,Beginner,1,True,11.86,3,Allowed_With_Citation,4,2.605,67.37,High
38662,138663,Arts,Freshman,2.1,1.12,Direct_Answer_Generation,Beginner,2,False,13.59,4,Allowed_With_Citation,4,2.246,70.04,Medium
38663,138664,Humanities,Senior,2.875,2.55,Copywriting/Drafting,Advanced,4,False,18.33,1,Strict_Ban,2,3.29,81.75,Low
38664,138665,STEM,Junior,2.768,4.47,Direct_Answer_Generation,Beginner,1,True,16.32,5,Allowed_With_Citation,5,3.064,85.5,High
38665,138666,Business,Senior,3.938,5.69,Ideation,Intermediate,4,True,9.83,2,Allowed_With_Citation,9,4.0,78.15,Low
38666,138667,Humanities,Junior,3.199,0.13,Copywriting/Drafting,Advanced,3,False,11.45,1,Allowed_With_Citation,4,3.622,66.56,Medium
38667,138668,Medical,Sophomore,3.642,2.13,Summarizing_Reading,Intermediate,3,False,13.76,5,Allowed_With_Citation,5,3.906,71.92,Low
38668,138669,Arts,Graduate,2.804,2.5,Direct_Answer_Generation,Intermediate,3,False,8.48,2,Allowed_With_Citation,6,3.039,71.01,Medium
38669,138670,STEM,Senior,2.868,16.2,Debugging/Troubleshooting,Advanced,3,False,9.73,5,Strict_Ban,2,3.169,84.26,High
38670,138671,Business,Junior,3.357,9.3,Direct_Answer_Generation,Beginner,2,False,10.31,1,Allowed_With_Citation,1,3.523,65.09,Medium
38671,138672,Business,Freshman,3.702,7.73,Debugging/Troubleshooting,Intermediate,3,True,5.79,4,Actively_Encouraged,5,3.817,88.72,Medium
38672,138673,Business,Graduate,2.679,5.26,Ideation,Intermediate,2,False,8.48,6,Allowed_With_Citation,7,2.822,82.25,Medium
38673,138674,Business,Senior,2.346,3.38,Summarizing_Reading,Beginner,3,False,8.84,3,Strict_Ban,2,2.695,77.16,Medium
38674,138675,STEM,Freshman,2.717,16.43,Copywriting/Drafting,Beginner,2,True,16.38,8,Allowed_With_Citation,2,3.056,71.69,High
38675,138676,STEM,Freshman,3.416,2.15,Debugging/Troubleshooting,Advanced,3,False,5.42,2,Actively_Encouraged,4,3.891,100.0,Medium
38676,138677,Arts,Junior,3.668,4.12,Copywriting/Drafting,Advanced,4,False,15.09,2,Strict_Ban,2,3.974,92.53,Medium
38677,138678,STEM,Junior,2.844,7.11,Debugging/Troubleshooting,Intermediate,3,False,25.18,2,Strict_Ban,1,3.381,62.58,High
38678,138679,Arts,Sophomore,2.703,2.38,Debugging/Troubleshooting,Advanced,3,True,19.88,5,Allowed_With_Citation,2,3.03,97.94,Low
38679,138680,Business,Junior,3.5,2.98,Debugging/Troubleshooting,Advanced,3,False,7.11,3,Allowed_With_Citation,6,3.691,100.0,Medium
38680,138681,Medical,Freshman,3.237,12.23,Summarizing_Reading,Advanced,5,True,17.48,4,Strict_Ban,4,3.545,58.57,High
38681,138682,Medical,Sophomore,3.433,7.44,Ideation,Advanced,5,False,4.31,4,Allowed_With_Citation,4,3.453,78.91,Low
38682,138683,Business,Junior,2.392,12.41,Ideation,Intermediate,2,True,1.0,5,Allowed_With_Citation,9,2.413,78.71,High
38683,138684,Humanities,Freshman,2.424,1.67,Copywriting/Drafting,Beginner,1,False,15.72,3,Allowed_With_Citation,8,2.592,60.45,Medium
38684,138685,Humanities,Sophomore,3.51,0.74,Debugging/Troubleshooting,Intermediate,3,True,8.04,4,Actively_Encouraged,8,3.548,80.22,Low
38685,138686,STEM,Freshman,3.739,10.45,Summarizing_Reading,Advanced,5,False,13.5,4,Actively_Encouraged,2,3.921,86.72,Medium
38686,138687,STEM,Freshman,2.85,2.71,Ideation,Advanced,5,True,7.87,2,Actively_Encouraged,5,2.743,90.02,Medium
38687,138688,Business,Freshman,3.096,1.96,Direct_Answer_Generation,Beginner,3,False,17.52,1,Actively_Encouraged,1,3.21,76.25,Low
38688,138689,Arts,Freshman,3.573,0.45,Copywriting/Drafting,Intermediate,5,False,13.28,2,Allowed_With_Citation,4,3.478,100.0,Medium
38689,138690,STEM,Freshman,3.413,25.78,Ideation,Intermediate,4,False,15.73,6,Actively_Encouraged,10,3.668,77.83,High
38690,138691,Humanities,Sophomore,3.653,6.42,Ideation,Beginner,3,True,3.35,2,Actively_Encouraged,5,3.386,68.51,Medium
38691,138692,Business,Freshman,3.411,4.47,Ideation,Intermediate,3,True,21.99,5,Allowed_With_Citation,2,3.706,100.0,Low
38692,138693,Medical,Graduate,3.532,0.77,Debugging/Troubleshooting,Beginner,1,False,15.83,2,Allowed_With_Citation,3,3.826,68.79,Low
38693,138694,STEM,Junior,3.484,15.1,Debugging/Troubleshooting,Intermediate,2,True,10.3,1,Allowed_With_Citation,3,3.999,67.6,High
38694,138695,STEM,Junior,3.516,2.34,Debugging/Troubleshooting,Advanced,3,False,4.95,1,Allowed_With_Citation,1,3.962,92.58,Low
38695,138696,Medical,Freshman,2.708,0.3,Summarizing_Reading,Beginner,1,True,16.42,2,Allowed_With_Citation,2,2.892,76.97,Low
38696,138697,STEM,Graduate,3.006,7.71,Debugging/Troubleshooting,Beginner,2,True,15.82,3,Allowed_With_Citation,4,3.192,69.15,Medium
38697,138698,Business,Senior,2.491,0.79,Ideation,Advanced,4,False,9.44,1,Allowed_With_Citation,6,2.62,83.61,High
38698,138699,Business,Freshman,3.582,3.89,Ideation,Beginner,3,False,12.98,2,Strict_Ban,6,3.807,79.86,Low
38699,138700,Humanities,Senior,2.424,1.17,Copywriting/Drafting,Beginner,2,False,11.5,3,Actively_Encouraged,2,2.811,87.47,Low
38700,138701,Humanities,Freshman,3.389,1.27,Direct_Answer_Generation,Intermediate,2,False,12.8,1,Strict_Ban,4,3.481,91.71,Medium
38701,138702,Arts,Junior,3.293,7.72,Debugging/Troubleshooting,Intermediate,1,False,6.99,5,Actively_Encouraged,6,3.56,97.0,Medium
38702,138703,STEM,Graduate,3.018,6.12,Summarizing_Reading,Advanced,3,False,16.34,4,Strict_Ban,1,3.449,98.17,High
38703,138704,STEM,Graduate,3.203,14.16,Debugging/Troubleshooting,Intermediate,4,False,5.8,4,Actively_Encouraged,4,3.484,79.93,High
38704,138705,Business,Freshman,3.33,8.67,Debugging/Troubleshooting,Advanced,4,True,10.41,3,Allowed_With_Citation,7,3.836,72.41,Medium
38705,138706,Humanities,Graduate,3.265,1.55,Copywriting/Drafting,Intermediate,2,False,9.96,2,Allowed_With_Citation,1,3.379,73.63,High
38706,138707,Business,Freshman,3.089,13.63,Summarizing_Reading,Advanced,4,True,9.2,3,Actively_Encouraged,1,3.419,68.56,Medium
38707,138708,Medical,Graduate,3.447,1.26,Summarizing_Reading,Intermediate,4,True,4.27,1,Allowed_With_Citation,3,3.731,78.85,Low
38708,138709,Medical,Senior,3.59,0.05,Debugging/Troubleshooting,Intermediate,2,True,22.89,2,Actively_Encouraged,5,4.0,89.52,Medium
38709,138710,STEM,Graduate,3.441,11.11,Ideation,Advanced,5,True,3.18,6,Allowed_With_Citation,5,3.738,87.58,High
38710,138711,Humanities,Sophomore,3.468,0.7,Direct_Answer_Generation,Beginner,3,False,20.54,1,Strict_Ban,1,3.847,73.37,Medium
38711,138712,STEM,Graduate,3.625,0.15,Copywriting/Drafting,Intermediate,3,False,10.16,1,Allowed_With_Citation,3,3.781,61.43,High
38712,138713,Medical,Senior,3.811,2.09,Summarizing_Reading,Beginner,2,False,7.21,3,Allowed_With_Citation,2,4.0,78.0,Medium
38713,138714,Humanities,Sophomore,3.942,3.93,Copywriting/Drafting,Advanced,3,False,7.57,3,Allowed_With_Citation,5,3.99,55.64,Low
38714,138715,Humanities,Sophomore,2.54,19.44,Copywriting/Drafting,Intermediate,1,False,1.0,4,Allowed_With_Citation,4,2.461,58.68,High
38715,138716,Arts,Sophomore,3.486,12.75,Ideation,Beginner,2,False,10.77,5,Allowed_With_Citation,6,3.671,72.43,Medium
38716,138717,Business,Junior,3.096,6.86,Debugging/Troubleshooting,Beginner,2,True,6.38,3,Actively_Encouraged,1,3.02,74.17,Low
38717,138718,STEM,Freshman,3.127,13.7,Summarizing_Reading,Beginner,1,False,10.12,5,Actively_Encouraged,6,3.31,92.63,High
38718,138719,Humanities,Junior,2.973,7.08,Copywriting/Drafting,Advanced,3,True,6.54,2,Strict_Ban,1,3.004,55.7,Low
38719,138720,Business,Freshman,3.941,10.14,Copywriting/Drafting,Beginner,1,True,15.21,4,Actively_Encouraged,2,4.0,76.39,Medium
38720,138721,Business,Sophomore,3.593,7.06,Ideation,Advanced,4,False,17.58,3,Actively_Encouraged,1,3.782,87.47,Low
38721,138722,Business,Senior,3.507,5.53,Ideation,Intermediate,4,True,9.27,3,Actively_Encouraged,5,3.796,69.38,Low
38722,138723,STEM,Junior,2.386,1.38,Summarizing_Reading,Advanced,4,False,17.68,2,Actively_Encouraged,5,2.883,65.33,Low
38723,138724,Humanities,Sophomore,2.762,0.0,Copywriting/Drafting,Beginner,2,True,6.41,2,Allowed_With_Citation,2,2.917,71.51,Medium
38724,138725,Business,Sophomore,3.016,3.57,Debugging/Troubleshooting,Beginner,1,False,6.79,1,Allowed_With_Citation,7,3.03,69.31,Low
38725,138726,Medical,Sophomore,3.099,0.76,Summarizing_Reading,Intermediate,3,False,15.05,5,Strict_Ban,3,3.361,78.9,Low
38726,138727,STEM,Freshman,3.71,40.0,Debugging/Troubleshooting,Intermediate,3,True,5.8,8,Actively_Encouraged,5,3.78,61.08,High
38727,138728,STEM,Sophomore,3.429,3.98,Debugging/Troubleshooting,Advanced,4,False,12.59,4,Allowed_With_Citation,6,3.903,68.08,Medium
38728,138729,Business,Senior,3.629,23.1,Summarizing_Reading,Beginner,3,True,19.48,3,Allowed_With_Citation,5,4.0,67.62,Medium
38729,138730,Business,Freshman,3.187,3.86,Direct_Answer_Generation,Intermediate,5,False,11.63,3,Allowed_With_Citation,2,3.278,65.4,Low
38730,138731,STEM,Freshman,2.935,9.31,Debugging/Troubleshooting,Beginner,3,False,1.72,5,Allowed_With_Citation,1,3.107,47.03,Medium
38731,138732,Business,Senior,3.202,0.81,Ideation,Intermediate,3,False,14.06,3,Allowed_With_Citation,5,3.49,86.87,Low
38732,138733,Medical,Sophomore,2.887,10.02,Summarizing_Reading,Intermediate,5,False,10.79,1,Actively_Encouraged,2,3.192,79.62,Medium
38733,138734,Business,Sophomore,2.847,28.71,Direct_Answer_Generation,Beginner,1,True,6.1,6,Actively_Encouraged,7,2.31,38.45,Medium
38734,138735,Humanities,Junior,3.738,6.54,Copywriting/Drafting,Intermediate,3,False,12.39,4,Allowed_With_Citation,5,4.0,83.98,High
38735,138736,Arts,Junior,3.439,3.35,Copywriting/Drafting,Intermediate,4,False,6.06,5,Actively_Encouraged,1,3.707,60.35,Low
38736,138737,STEM,Freshman,3.414,10.2,Debugging/Troubleshooting,Beginner,2,False,8.59,3,Allowed_With_Citation,4,3.383,64.82,High
38737,138738,Humanities,Junior,3.329,6.86,Copywriting/Drafting,Beginner,3,False,15.62,5,Actively_Encouraged,4,3.728,51.42,Medium
38738,138739,Business,Senior,2.869,1.51,Ideation,Beginner,3,False,13.35,2,Actively_Encouraged,7,2.988,90.28,Low
38739,138740,Business,Junior,2.382,13.21,Ideation,Advanced,5,True,13.63,5,Allowed_With_Citation,9,2.89,80.09,High
38740,138741,Medical,Graduate,3.662,1.37,Direct_Answer_Generation,Intermediate,2,False,12.41,3,Strict_Ban,3,4.0,64.86,Medium
38741,138742,STEM,Graduate,3.218,20.59,Ideation,Advanced,3,True,15.99,6,Strict_Ban,8,3.828,86.82,High
38742,138743,STEM,Junior,3.314,1.15,Ideation,Beginner,3,False,4.73,4,Allowed_With_Citation,5,3.199,71.64,Medium
38743,138744,Medical,Graduate,3.621,21.15,Summarizing_Reading,Beginner,2,False,17.83,3,Allowed_With_Citation,5,4.0,76.86,Medium
38744,138745,STEM,Senior,3.475,3.72,Ideation,Advanced,3,False,14.3,3,Actively_Encouraged,3,3.568,92.54,Medium
38745,138746,Humanities,Junior,3.253,3.3,Copywriting/Drafting,Beginner,2,True,11.04,3,Allowed_With_Citation,4,3.574,80.99,Low
38746,138747,Business,Graduate,3.171,8.55,Direct_Answer_Generation,Advanced,4,True,4.93,2,Allowed_With_Citation,4,3.53,80.2,High
38747,138748,Medical,Graduate,2.615,0.77,Debugging/Troubleshooting,Intermediate,1,False,7.31,2,Actively_Encouraged,5,2.94,84.02,Medium
38748,138749,Business,Graduate,3.224,0.07,Debugging/Troubleshooting,Intermediate,2,False,19.46,1,Strict_Ban,1,3.446,85.96,Low
38749,138750,Humanities,Senior,2.982,1.68,Ideation,Beginner,3,False,17.87,2,Actively_Encouraged,5,3.443,79.96,Low
38750,138751,Business,Junior,2.931,2.14,Ideation,Intermediate,4,True,1.38,5,Allowed_With_Citation,4,3.248,73.42,Medium
38751,138752,Medical,Sophomore,2.501,1.96,Debugging/Troubleshooting,Beginner,1,False,9.65,5,Allowed_With_Citation,4,2.725,80.8,Medium
38752,138753,Arts,Junior,3.487,7.1,Copywriting/Drafting,Beginner,2,False,4.42,3,Strict_Ban,5,3.637,55.51,Medium
38753,138754,STEM,Senior,3.762,8.28,Direct_Answer_Generation,Intermediate,2,True,22.28,2,Actively_Encouraged,5,4.0,86.99,Medium
38754,138755,Arts,Freshman,3.362,1.43,Copywriting/Drafting,Beginner,3,True,3.18,5,Strict_Ban,8,3.227,71.1,Medium
38755,138756,Arts,Sophomore,3.225,11.32,Debugging/Troubleshooting,Intermediate,5,True,12.43,5,Strict_Ban,8,3.254,84.23,High
38756,138757,Business,Sophomore,3.116,2.93,Summarizing_Reading,Beginner,2,True,14.03,1,Actively_Encouraged,2,3.424,71.3,Low
38757,138758,Business,Senior,2.784,10.28,Summarizing_Reading,Advanced,3,False,23.05,1,Allowed_With_Citation,6,3.452,86.0,Low
38758,138759,Humanities,Junior,2.985,3.64,Copywriting/Drafting,Intermediate,1,False,15.94,1,Actively_Encouraged,2,3.212,77.92,High
38759,138760,Business,Junior,2.896,3.81,Summarizing_Reading,Advanced,4,True,9.82,5,Actively_Encouraged,2,3.124,100.0,Medium
38760,138761,Business,Graduate,3.767,2.81,Ideation,Advanced,4,False,6.66,3,Allowed_With_Citation,3,4.0,100.0,Medium
38761,138762,STEM,Junior,3.531,30.9,Direct_Answer_Generation,Beginner,1,True,18.89,4,Strict_Ban,7,3.408,58.33,High
38762,138763,STEM,Senior,3.83,10.33,Debugging/Troubleshooting,Beginner,2,False,8.43,4,Actively_Encouraged,7,4.0,65.67,High
38763,138764,STEM,Senior,3.433,11.39,Summarizing_Reading,Intermediate,2,False,1.0,5,Allowed_With_Citation,6,3.739,78.19,Medium
38764,138765,Arts,Graduate,3.277,7.49,Copywriting/Drafting,Advanced,3,False,19.23,2,Actively_Encouraged,2,3.512,96.49,High
38765,138766,Business,Senior,2.62,5.25,Summarizing_Reading,Beginner,2,True,22.35,4,Allowed_With_Citation,5,3.02,65.58,Medium
38766,138767,Humanities,Graduate,3.123,2.75,Copywriting/Drafting,Advanced,4,False,11.08,1,Actively_Encouraged,3,3.224,75.5,Low
38767,138768,Arts,Sophomore,3.234,14.31,Ideation,Beginner,3,True,13.75,5,Actively_Encouraged,4,3.385,60.0,Medium
38768,138769,Business,Freshman,3.181,0.17,Ideation,Advanced,5,True,1.0,1,Actively_Encouraged,2,3.193,72.1,Low
38769,138770,Medical,Senior,3.198,5.43,Summarizing_Reading,Intermediate,2,False,10.29,1,Allowed_With_Citation,7,3.413,73.13,Medium
38770,138771,STEM,Graduate,3.349,3.96,Debugging/Troubleshooting,Intermediate,1,False,17.36,3,Actively_Encouraged,1,3.634,78.03,Low
38771,138772,Business,Freshman,3.13,6.13,Copywriting/Drafting,Intermediate,3,False,10.85,4,Allowed_With_Citation,4,3.417,80.0,Low
38772,138773,Business,Sophomore,3.108,4.48,Debugging/Troubleshooting,Intermediate,1,True,6.81,5,Allowed_With_Citation,2,3.198,69.99,Low
38773,138774,STEM,Senior,3.752,4.65,Direct_Answer_Generation,Intermediate,3,False,13.42,3,Strict_Ban,6,4.0,75.88,Medium
38774,138775,Humanities,Senior,3.293,7.85,Copywriting/Drafting,Beginner,2,False,12.0,2,Strict_Ban,3,3.359,74.44,High
38775,138776,Humanities,Senior,3.709,6.2,Summarizing_Reading,Advanced,3,False,18.32,4,Allowed_With_Citation,4,4.0,92.28,Medium
38776,138777,Arts,Junior,3.805,12.15,Debugging/Troubleshooting,Beginner,3,False,10.15,4,Strict_Ban,9,3.908,64.65,High
38777,138778,Humanities,Sophomore,2.713,0.2,Copywriting/Drafting,Beginner,3,True,3.82,2,Allowed_With_Citation,2,2.739,66.47,Medium
38778,138779,Humanities,Senior,3.48,6.94,Copywriting/Drafting,Beginner,2,False,12.72,3,Actively_Encouraged,6,3.794,86.85,Medium
38779,138780,Humanities,Junior,3.548,2.58,Summarizing_Reading,Intermediate,5,False,13.69,3,Allowed_With_Citation,2,4.0,86.14,Low
38780,138781,STEM,Junior,3.194,8.23,Debugging/Troubleshooting,Intermediate,5,False,12.76,4,Actively_Encouraged,7,3.809,66.98,High
38781,138782,Medical,Senior,3.063,11.58,Summarizing_Reading,Advanced,3,True,10.58,2,Allowed_With_Citation,1,3.331,86.77,Medium
38782,138783,Humanities,Freshman,2.583,6.21,Ideation,Intermediate,1,False,19.0,3,Actively_Encouraged,5,2.867,81.89,High
38783,138784,Business,Junior,3.124,1.94,Copywriting/Drafting,Advanced,3,False,16.27,4,Allowed_With_Citation,3,3.394,86.09,Medium
38784,138785,STEM,Sophomore,3.357,0.56,Debugging/Troubleshooting,Beginner,2,True,10.16,3,Strict_Ban,7,3.658,48.94,Low
38785,138786,Humanities,Freshman,3.025,4.72,Copywriting/Drafting,Beginner,2,True,6.67,4,Actively_Encouraged,3,2.803,63.22,Low
38786,138787,Medical,Senior,3.729,8.74,Direct_Answer_Generation,Intermediate,3,True,11.87,3,Allowed_With_Citation,5,4.0,100.0,Medium
38787,138788,Medical,Junior,3.509,9.83,Summarizing_Reading,Intermediate,2,True,10.31,3,Allowed_With_Citation,7,3.642,70.86,Low
38788,138789,Humanities,Graduate,2.583,3.37,Copywriting/Drafting,Advanced,4,False,14.4,2,Actively_Encouraged,1,2.581,95.17,High
38789,138790,STEM,Junior,3.219,1.69,Copywriting/Drafting,Advanced,5,False,14.89,4,Strict_Ban,6,3.449,58.15,Low
38790,138791,Humanities,Freshman,3.625,2.0,Summarizing_Reading,Advanced,5,True,15.85,1,Allowed_With_Citation,3,3.73,86.58,Low
38791,138792,Humanities,Sophomore,2.723,18.63,Summarizing_Reading,Intermediate,3,False,14.41,6,Allowed_With_Citation,6,2.924,65.89,Medium
38792,138793,Business,Freshman,3.049,0.44,Ideation,Advanced,5,False,16.81,2,Actively_Encouraged,2,3.207,71.33,Medium
38793,138794,Humanities,Graduate,2.383,0.59,Copywriting/Drafting,Beginner,3,True,10.61,2,Actively_Encouraged,7,3.128,73.23,High
38794,138795,Arts,Junior,1.997,6.55,Ideation,Beginner,2,False,9.83,4,Allowed_With_Citation,1,2.209,81.4,High
38795,138796,Business,Junior,2.89,27.03,Copywriting/Drafting,Intermediate,1,True,6.73,5,Allowed_With_Citation,5,3.028,49.45,Medium
38796,138797,STEM,Sophomore,2.836,10.78,Summarizing_Reading,Advanced,3,True,10.66,2,Strict_Ban,5,3.154,63.06,Medium
38797,138798,Arts,Junior,3.125,22.58,Direct_Answer_Generation,Beginner,3,True,8.07,4,Allowed_With_Citation,2,2.818,40.5,High
38798,138799,Arts,Freshman,2.606,0.15,Copywriting/Drafting,Intermediate,3,False,16.3,2,Allowed_With_Citation,4,2.604,63.61,Medium
38799,138800,Business,Junior,3.536,6.64,Debugging/Troubleshooting,Beginner,1,True,7.67,2,Allowed_With_Citation,1,3.78,48.0,Medium
38800,138801,Medical,Senior,3.73,1.0,Direct_Answer_Generation,Intermediate,3,False,11.55,3,Actively_Encouraged,4,3.773,81.04,Medium
38801,138802,Arts,Sophomore,2.602,7.29,Summarizing_Reading,Intermediate,1,False,5.56,1,Allowed_With_Citation,4,2.653,61.41,Low
38802,138803,Business,Sophomore,2.33,3.75,Ideation,Advanced,4,False,15.04,4,Actively_Encouraged,3,2.403,96.71,Medium
38803,138804,Medical,Senior,2.996,3.58,Summarizing_Reading,Beginner,3,True,12.02,2,Allowed_With_Citation,8,3.382,73.69,Medium
38804,138805,Business,Junior,2.641,2.74,Ideation,Intermediate,2,False,9.87,3,Allowed_With_Citation,2,2.841,67.18,Low
38805,138806,Business,Junior,3.631,3.68,Ideation,Advanced,4,False,10.29,1,Actively_Encouraged,2,4.0,99.51,Medium
38806,138807,Humanities,Sophomore,3.66,14.31,Debugging/Troubleshooting,Intermediate,1,False,8.64,6,Allowed_With_Citation,7,3.72,77.51,Low
38807,138808,Medical,Junior,2.512,5.46,Summarizing_Reading,Advanced,4,True,14.73,2,Allowed_With_Citation,7,3.063,86.69,Medium
38808,138809,STEM,Freshman,3.662,5.91,Debugging/Troubleshooting,Advanced,4,True,6.97,5,Allowed_With_Citation,2,3.793,95.06,Low
38809,138810,Humanities,Junior,2.315,4.68,Copywriting/Drafting,Beginner,1,True,11.09,2,Allowed_With_Citation,3,2.81,70.67,Low
38810,138811,Business,Senior,3.264,29.67,Debugging/Troubleshooting,Advanced,3,True,11.58,5,Allowed_With_Citation,6,3.565,100.0,High
38811,138812,Business,Freshman,3.226,17.8,Ideation,Intermediate,2,True,8.25,5,Allowed_With_Citation,7,3.664,68.2,High
38812,138813,Business,Senior,3.378,2.07,Ideation,Intermediate,1,True,12.89,3,Actively_Encouraged,2,3.814,86.85,High
38813,138814,Business,Sophomore,3.784,10.32,Direct_Answer_Generation,Advanced,3,True,12.33,4,Allowed_With_Citation,1,4.0,82.37,Low
38814,138815,STEM,Freshman,3.015,3.97,Direct_Answer_Generation,Beginner,1,False,9.17,3,Strict_Ban,3,3.15,76.58,Low
38815,138816,Arts,Graduate,3.595,5.62,Debugging/Troubleshooting,Intermediate,1,False,5.39,1,Actively_Encouraged,1,3.769,97.3,High
38816,138817,Business,Freshman,2.604,2.41,Ideation,Beginner,1,False,11.43,4,Allowed_With_Citation,7,2.827,58.94,Medium
38817,138818,Arts,Sophomore,2.639,1.8,Ideation,Beginner,3,False,13.78,1,Strict_Ban,1,2.656,77.89,Low
38818,138819,STEM,Junior,3.779,0.06,Direct_Answer_Generation,Beginner,3,True,13.82,1,Allowed_With_Citation,1,3.993,79.7,Low
38819,138820,Business,Graduate,3.682,9.17,Ideation,Beginner,3,False,8.39,1,Allowed_With_Citation,5,3.883,71.27,Medium
38820,138821,Business,Junior,2.724,0.67,Copywriting/Drafting,Beginner,3,True,1.79,1,Strict_Ban,4,2.703,85.22,Medium
38821,138822,Humanities,Graduate,2.39,5.47,Copywriting/Drafting,Intermediate,5,True,10.62,2,Allowed_With_Citation,3,2.859,88.91,Medium
38822,138823,Arts,Junior,3.566,18.27,Debugging/Troubleshooting,Beginner,3,True,12.37,6,Strict_Ban,6,3.818,34.73,High
38823,138824,STEM,Freshman,3.754,1.17,Copywriting/Drafting,Intermediate,5,True,12.87,1,Strict_Ban,1,3.881,63.95,Low
38824,138825,Business,Junior,3.274,4.02,Direct_Answer_Generation,Beginner,2,True,5.96,6,Strict_Ban,7,3.657,70.09,Low
38825,138826,Business,Freshman,2.785,11.66,Summarizing_Reading,Intermediate,3,True,10.0,5,Actively_Encouraged,2,2.963,70.75,High
38826,138827,Business,Freshman,3.485,12.97,Ideation,Intermediate,3,False,10.62,6,Allowed_With_Citation,7,3.666,74.25,High
38827,138828,Business,Freshman,3.566,8.76,Summarizing_Reading,Beginner,2,False,24.89,1,Allowed_With_Citation,2,3.809,71.39,Medium
38828,138829,STEM,Freshman,3.272,8.97,Debugging/Troubleshooting,Beginner,1,False,6.86,2,Actively_Encouraged,1,3.485,77.42,Medium
38829,138830,Business,Freshman,2.443,13.17,Ideation,Beginner,3,True,16.62,5,Allowed_With_Citation,1,2.829,67.51,Low
38830,138831,Humanities,Sophomore,2.712,2.23,Direct_Answer_Generation,Intermediate,2,False,9.55,1,Allowed_With_Citation,1,2.812,70.57,Low
38831,138832,Humanities,Freshman,3.137,11.52,Copywriting/Drafting,Advanced,5,True,7.52,3,Actively_Encouraged,5,3.123,77.78,Medium
38832,138833,Humanities,Freshman,3.58,1.87,Direct_Answer_Generation,Advanced,4,False,13.08,1,Strict_Ban,1,3.599,53.65,Medium
38833,138834,Humanities,Freshman,3.695,2.17,Copywriting/Drafting,Beginner,3,False,5.8,4,Actively_Encouraged,5,3.784,58.84,Low
38834,138835,Business,Graduate,2.839,0.02,Summarizing_Reading,Advanced,3,False,18.31,3,Allowed_With_Citation,3,3.069,90.66,Medium
38835,138836,Arts,Junior,3.699,1.92,Copywriting/Drafting,Advanced,4,False,15.63,3,Allowed_With_Citation,4,3.977,78.54,Low
38836,138837,Humanities,Junior,3.61,19.63,Copywriting/Drafting,Advanced,3,True,16.9,7,Allowed_With_Citation,2,3.774,82.1,High
38837,138838,Humanities,Junior,3.097,1.14,Copywriting/Drafting,Advanced,4,False,10.57,2,Allowed_With_Citation,2,3.407,88.58,Medium
38838,138839,Humanities,Junior,3.288,2.28,Copywriting/Drafting,Beginner,1,False,20.08,1,Actively_Encouraged,5,3.834,67.76,Medium
38839,138840,Business,Freshman,3.075,1.63,Ideation,Beginner,2,True,7.79,2,Allowed_With_Citation,1,2.812,87.52,Low
38840,138841,Humanities,Junior,2.514,10.87,Summarizing_Reading,Intermediate,2,True,7.47,4,Allowed_With_Citation,3,2.466,78.11,Medium
38841,138842,Humanities,Senior,2.853,4.03,Summarizing_Reading,Intermediate,2,True,15.75,5,Strict_Ban,8,2.958,64.63,Medium
38842,138843,Business,Junior,3.256,11.14,Ideation,Advanced,4,True,1.86,2,Actively_Encouraged,1,3.367,74.16,Medium
38843,138844,STEM,Graduate,2.634,9.0,Ideation,Beginner,2,True,16.91,4,Allowed_With_Citation,3,3.077,70.04,Low
38844,138845,STEM,Freshman,2.762,3.3,Debugging/Troubleshooting,Intermediate,2,True,18.12,5,Actively_Encouraged,3,3.107,94.87,Medium
38845,138846,STEM,Senior,2.954,3.27,Debugging/Troubleshooting,Beginner,3,False,9.71,3,Allowed_With_Citation,6,3.144,49.24,Low
